,Speccpu_521.wrf_r_clx,Speccpu_548.exchange2_r_clx,Speccpu_502.gcc_r_clx,Speccpu_525.x264_r_clx,Speccpu_519.lbm_r_clx,Speccpu_520.omnetpp_r_clx,Speccpu_527.cam4_r_clx,Speccpu_557.xz_r_clx,Speccpu_544.nab_r_clx,Speccpu_510.parest_t_clx,Speccpu_526.blender_r_clx,Speccpu_531.deepsjeng_r_clx,Speccpu_554.roms_r_clx,Speccpu_507.cactuBSSN_r_clx,Speccpu_549.fotonik3d_r_clx,Speccpu_523.xalancbmk_r.clx,Speccpu_503.bwaves_r_clx,Speccpu_500.perlbench_r_clx,Speccpu_511.povray_r_clx,Speccpu_538.imagick_r_clx,Speccpu_541.leela_r_clx,Speccpu_508.namd_r_clx,Speccpu_505.mcf_r_clx,CSP_BaiduFeed_5117_skx,CSP_PilotCPU_8260,CSP_BS_VIP_V5_5117_skx(unreleased),CSP_PilotGPU_5118,CSP_PredictService_8260_clx,CSP_ParameterServer_8260_clx,CSP_Viking_HNSW_ICX32C,CSP_Alibaba_search_8163,CSP_Sailer_8260_clx,CSP_Alibaba-RTP-freq-25_2682,CSP_PredictService_icx,CSP_AC_5117_skx,CSP_Viking_IVF_8260_CLX,Enterprise_ArgoDB_ICX8360Y,Enterprise_gbase_clx_8280,Enterprise_ArgoDB_CLX6258R,Enterprise_mdb_clx_8280_2TB_remote_client,Enterprise_icx_hisign_2T_memory,Enterprise_mdb_icx_8360_remote_client_dram_2TB,Enterprise_icx_neusoft_ct,Enterprise_gbase_icx_8360_adjust_uncore,Public_Cassandra_clx,Public_Nodejs_clx,Public_MangoDB_80R20W_Broadwell,Public_MangoDB_ReadOnly_Broadwell,Public_Wordpress_clx,Public_BF16_CPX24C,Public_FP32_CPX24C,Public_GraphDB_clx_8260,Public_SAP_TPCH_clx-sf100-1,Public_HammerDB_clx,Public_SPECjbb_clx_48C,Public_Redis_clx
ITLB_MISSES.WALK_COMPLETED_2M_4M,1293.19700500542,427.042470476516,49306.3061523117,1673.25440510406,1038.48035723354,1700.11854702141,1481.54003712619,1127.96896985854,905.180275720003,1310.47728549334,8039.04168003503,1034.49978117473,1115.62899132334,1161.98228362799,869.215286384291,2323.91877247467,1127.75143195435,1727.17214458725,358.902710762136,476.585672102248,883.259313207377,905.230964250087,1337.32141325802,7992.08110053705,73293.141091532,22534.5345083202,103949.050763814,120810.091195427,246464.313807577,99846.6315841765,5822.40420876539,83962.8916946842,20232.6291679216,83668.5150288055,30918.0463599005,25846.2770601411,61097.8330067849,749.218011206326,34550.11444111929,376940.893167855,137.062120101676,504853.60938245,6592.52546655501,1178.76043500878,129810.111557395,337257.987997776,480713.090902177,759779.092195958,205135.008578258,12404.7110711668,6807.37733722613,358035.974886669,20606.7836639464,202479.7870766,546990.983763697,917.183388826461
ITLB_MISSES.WALK_COMPLETED_4K,333372.827807184,302162.255754671,6490829.74225361,657784.410746875,97039.1595731038,6665321.9347659,4825289.97149543,78645.9201848175,231787.579857994,395377.654424188,873936.681278688,686949.148512878,139967.240127899,193464.999087239,158320.767906211,2989845.68918333,113352.774308848,3443365.36512344,5956362.93592666,155606.345029328,3337945.96539263,208099.707285516,148796.002604603,4169501.83816954,11326166.9590745,,7735096.50287539,18188957.2592147,36122950.1781939,,,8013276.51540435,,,5386176.80006665,5353645.16009397,,1956617.36167233,3245609.921408776,97451886.4671289,,,,,58704954.8562319,45818456.2646777,,,21135966.1827474,1663826.36504846,874373.864750784,25923481.015855,1643501.18019093,15160268.8714208,8663422.83424651,29604617.7206443
L1D.REPLACEMENT,2291996486.86798,4107672.39087711,2282579311.05927,825802487.60179,1574458444.7101,1923499560.83355,3653560533.21171,1602599455.15877,1609607434.90124,2700631278.9428,1390241652.90324,1069595450.90908,2376258867.56922,7912084496.58708,1273143684.01976,4870477836.56078,1510663793.354,1241312798.52008,6222710448.5239,1865800080.321,670753928.709586,6262757202.36745,2676534797.96819,112009781.79326,1710511716.07774,187084848.949764,474853765.153369,1444846551.0241,1204406038.74709,1570730645.91911,205265180.383143,3012181637.4716,199145776.196233,2306759889.59687,426705300.278124,760810282.619999,1694520687.803144,6251054488.02299,1030324641.78361,1934310529.44855,26352935370.9041,3611313522.92728,14527440631.5568,4777137300.51392,1042537063.69816,1145967520.72387,298614460.599319,436493244.215085,1257531753.68801,4003322190.47998,6054510527.54515,1065855118.98018,1573953410.36593,919666658.444528,1191212766.70408,663206582.97372
L1D_PEND_MISS.PENDING,142471087537.588,119664305.828554,117226654185.443,17003476961.2364,13315513808.0215,191671874285.437,89427495754.687,85458559554.174,6950069274.07185,172030021363.956,62956377124.226,27914471219.3635,164349387493.798,243596028899.095,364638042229.918,118113262013.389,251936542900.388,36298797491.0727,34712388695.0007,3800423573.83017,6406793767.56162,32066862214.3053,407175662815.538,11103214936.6427,58567090403.6244,7534361775.92282,21043155987.4055,58385609284.5322,58007877530.0878,175566518059.142,4880905928.72029,72475074388.2439,5288605254.19881,96326652621.3172,12423688577.1358,25960323296.6442,25251486863.7066,57734282830.829,27339111309.83269,108678737626.148,191037350717.54,139804283300.279,199583464538.432,32586029255.1433,57621926198.5893,42333961203.8093,12143251781.6386,16147742484.6191,26221584558.5276,152619815966.142,187527867484.6,95771638197.578,259558694619.173,34566876206.6086,63727071442.765,58389517300.8745
L1D_PEND_MISS.PENDING_CYCLES_ANY,86048350868.0037,260652876.913657,102843045993.897,14574275717.3228,18717436282.0902,133289070459.943,54931168382.4573,90550519196.2134,11209503275.4639,114759735784.783,61213792302.1229,39935378236.2594,118018630713.603,108916250709.185,128150704438.172,108371460399.38,132538067876.233,49429937756.3051,44237640939.6555,5707188100.1819,8163284711.79644,45741166408.1051,128838086832.997,19167271084.2488,43405448417.6973,8679343332.60667,22360926513.8584,75780738555.1636,71581375957.0291,,,38388734816.8351,,,15651629846.2019,28206805312.5792,,69077310309.7606,31794199230.68428,126583554516.77,,,,,78560211859.2694,50467202772.9506,,,35842311492.1166,94920634164.9176,89319656316.9052,104265235547.77,145478805378.807,46584842249.1022,59372325224.3484,48811656989.631
L2_LINES_IN.ALL,1465668920.42822,900412.05664122,1336073151.94674,138627690.725598,970967280.89038,899814155.831139,1473203527.28818,462518529.940783,141818114.4931,1935413133.18976,423582629.224183,143051431.923985,1739525386.42798,846880988.090375,1102800086.00955,1230762461.04654,1407488072.84329,218549850.66546,3948850.30907931,49319386.2550306,66253699.1395459,161636858.30816,1964327770.22855,78581626.0967991,838061081.931075,159252584.722014,361408688.710994,882143136.304466,744374450.486851,1226382270.27144,207085677.919175,1015868688.75283,135695483.258345,1407301569.10436,290634823.514422,698175976.392271,1165515493.319547,275018684.083103,740629670.4169754,1337617749.87846,316516252.832224,1546870732.51443,673669957.768182,117430491.351386,837432087.011124,1351867373.02528,729741700.383407,1073839245.71528,989137231.598358,1614992635.44308,1433946086.23079,852999162.22738,1012507934.91116,548001623.081093,811933679.034457,401509739.168043
L2_LINES_IN.F,7506532.57320777,45340.2395885481,4671439.72688979,694701.635236724,476589.730612508,1023249.44863056,3624448.04833987,491132.029986553,277631.788688563,1537379.3017378,603209.148309338,324453.462376223,2890113.71820172,643117.627081273,556173.316019911,991434.679313673,536667.014474462,495175.486519622,72322.4285417077,200630.353233314,226115.759447777,396822.36269602,918436.398719852,,,,,,,,,,,,,7950065.54769559,,263953.7425543,32395558.1749483,79840430.3543973,,,,,18439650.5637154,172413264.578514,,,30380948.7689005,11398980.9918976,7661591.2605185,106898970.5801,194266598.674637,74256746.160733,41301330.1990985,850016.490239073
L2_LINES_OUT.NON_SILENT,1374588099.65417,134897.873647665,891814256.15263,120037374.907425,915624959.686404,841570562.031135,1134235961.51655,423466962.176641,127714599.501363,1775075120.11661,395467429.069636,124293445.753282,1641646245.62155,755011262.965439,1041302920.75049,1150324816.89287,1336110573.28527,190038616.459377,2368442.23158879,50586929.0846262,62905138.147648,151293383.180771,1867616807.14708,24393164.5831005,460220652.776185,65510401.8041443,208566372.055489,546583949.729961,201778454.277059,1062458503.82501,,484952860.58624,,986110533.754671,110775225.766098,464830199.750653,584981686.9209671,49348315.9369043,321104078.7475765,558281367.957905,275535331.052008,687879212.792001,45952956.0296679,63823456.9736623,173026073.936279,461530653.478085,,,272954460.241083,1539597274.27579,1217675911.22613,376548324.927985,634654482.349092,203186763.616696,420495172.00053,251844547.730203
L2_LINES_OUT.SILENT,184331726.568119,1450176.85204644,227238259.22147,24985694.2858497,107031044.459021,118562908.850722,409113910.734094,63790152.0410239,25283720.6514869,208818113.373567,52906581.7824742,18461123.6995459,197477591.026865,94387603.3900214,121827226.551759,179563902.806948,149970444.736527,52780837.5585298,2884606.37463089,6889479.65208258,7097915.49264898,25190216.7871943,203891812.191807,104952939.587981,595479059.733692,153816085.396473,323255893.172639,574793474.222622,1053413601.5283,406762113.628599,,819527988.539375,,838684474.264042,263034903.546191,414222939.510193,238236964.8686341,425629110.66671,232447855.1251681,1437211878.73197,53164428.474856,1717018511.88226,671537161.713251,88510999.9070013,1315897670.72287,1766240770.5629,,,1411296737.2715,304774009.673818,261014467.648897,931460658.016849,715320375.979626,648273517.616662,794303212.308323,127551248.390137
L2_LINES_OUT.USELESS_HWPF,73585986.823327,2779.09912162308,86567760.0878665,4495217.38658386,58950927.881721,49589602.4183864,177212312.52416,7631476.67129367,15299897.6456908,153854579.416289,42616973.0008948,5148665.05467674,236409235.589943,4858243.21131862,34896394.7442721,259261470.294366,1529627.2133123,19926896.6998863,78506.067778778,1396091.22232918,2303023.16166195,19203772.2112572,215401095.105726,2884562.25098085,34010889.1814512,6955917.8704691,17032092.4205349,58154073.4656549,18329770.1931091,58756665.1542084,,29618010.5748759,,94113785.7581074,14679664.2173629,18712695.2165048,25906882.36043718,4192574.63755999,17748466.46486382,26901238.9613885,147371074.887608,51705911.2382511,1778485.14110489,3344965.52514639,10712377.0129226,22250940.1843052,,,25373202.0889923,20338555.8740787,174064194.609392,15811350.5966083,44079247.689242,36173369.8237875,31026727.0303789,12341370.7382577
L2_RQSTS.ALL_CODE_RD,96604363.3579183,20381246.4369876,820790729.021536,817141324.861327,2133990.79071043,49596883.7584886,401421866.234059,23254695.4123376,4082024.51506645,13287659.8925707,48175711.4044369,412894229.812518,8978662.04802658,2460239166.43588,3102976.75597348,188144593.81907,2214507.98164428,963444370.944397,499652384.507241,4077296.29445739,13901096.9630896,2820135.25053355,14074932.8791848,148522717.532443,450807763.785614,145123718.542858,478632103.544787,866022241.057611,2201613414.48677,203599204.999861,83537352.7039834,256553309.545256,105951320.707007,1299975172.5728,366185520.115386,166423492.218526,297393392.4688772,5182194161.17044,167423492.6623114,6892261580.39917,3350653.06093337,9279516622.14023,90558920.9263536,6672928043.03578,1652398448.66173,2923381886.48482,654943187.464049,950871335.303136,2528906914.81926,88096509.3770999,54209828.7030135,977918611.292644,11358582.6516938,1297695317.86284,1339180543.48764,692440150.289528
L2_RQSTS.ALL_PF,2440543659.27862,990992.921161898,1064206307.35123,241907524.46385,1437045237.10471,215817134.691649,2417363392.11061,326153419.849723,1405690514.54484,3652332654.95305,447444891.289786,141601390.765211,2891255676.77797,398833075.724292,1255221993.45714,3271196071.11371,1829598253.24907,240388310.416272,2366288446.16026,1791942852.78886,235889684.951369,4502127652.18926,1541160151.69235,,1255055415.87053,,284731586.425003,624116434.698888,268979794.606961,,,2687913680.23892,,,,964136821.007814,,839745517.925129,1250516957.922407,340168130.033191,,,,,324493585.044442,279303900.114487,,,532006334.818007,2521317106.67327,6982013220.40809,283917917.915549,468585750.163992,384534816.141446,334886583.233849,183380176.315214
L2_RQSTS.CODE_RD_HIT,76211306.9251014,20030980.1271012,736214260.698337,789207883.919812,1010773.89874302,39008353.3956737,232870122.285101,1016354.26104003,4278224.33176901,9018743.44515345,41267545.8666175,415121846.867044,1820177.24656415,2446570366.86586,1597153.85491911,170595940.537986,893465.359276338,960588087.712933,499034326.783836,12406042.0446561,10902664.840283,2864465.18411934,5833435.67809271,141831470.267202,323479194.181462,102848183.23727,348292547.745983,680884591.779257,2061735340.15097,105033614.926675,,174540690.563638,,1056218652.45939,285732638.915446,132936076.586515,257012201.5485111,5199522332.60935,114425893.818203,6455466204.0627,2337723.72072962,9017742493.86592,63067973.5512928,6668512693.26717,1306664910.96501,2058523978.45635,,,1931807249.57093,98361993.9299127,13325034.2517803,695410619.065735,3022336.88905122,1064334528.69431,1105504395.61819,679000566.553734
L2_RQSTS.CODE_RD_MISS,27566979.8820509,133439.772532843,71755654.4846755,8336098.08579153,1146518.72512108,11561226.4285653,164822273.939474,4262786.29629833,974178.682259285,7068202.8978341,6693042.85999397,2765123.37910997,7355803.23674009,4832981.77113534,1491294.95007249,21851112.6990096,1367348.42955922,18480778.4155741,383798.166010669,548139.736435905,2036660.48987226,2016292.77883108,3996046.67280419,11973866.146648,115996238.220325,42214134.2765995,113679697.977693,185826949.072138,141480791.251412,98565590.0731867,52333228.5230426,67736866.0817551,36704757.6640359,243756520.113409,84213106.5185553,45081288.1257292,40381190.92036632,5255404.06706848,46531844.74263442,437853523.63685,1012929.34020374,261774128.274302,27490947.3750607,4415349.76860568,349049090.96641,889812338.455689,486549629.828505,711787261.392592,476500354.776845,46564054.735808,38308332.8456674,274664656.261254,8721650.19957321,193937251.089782,203622701.798788,9179444.91885458
LD_BLOCKS.STORE_FORWARD,6727744.87157045,41985.1024464481,13980743.1248159,16636938.4622224,35791.1556066965,162234.593038858,66474831.9130443,9644795.97358503,798199.808766652,7016407.40882642,2338287.75388087,217519.012416219,90615.9950322221,91225.5875059408,175700.055712456,12689598.6335269,190522.25455711,1318336.26198503,33831277.6416782,988135453.58003,466673.267730335,45504.5988283316,8410139.20630482,4618826.29491019,16021911.6047851,6158228.4265737,9460072.4719569,19254562.3258625,35486090.0313568,13389582.2866559,2168075.38146386,9013984.89564719,10945932.301687,42855187.6985777,4170669.35172327,5609491.80190025,35640388.01220739,28670290.7397315,22232322.50141396,7270665.37738569,10968897.642097,21666061.5067893,14043025.23002,13404758.7968191,146952907.514147,12751996.7621851,5298029.29975536,7523588.97774975,4822205.5145943,78097325.9355043,1636326.70229826,17462403.6862572,28179240.4580128,14343124.2624607,18743577.9407609,42710217.9887613
LSD.UOPS,3064433894.45822,68322088.4202223,5305143650.81422,4806080922.64873,217783362.817932,110929296.980919,13157313816.1894,22977324083.2419,13121798637.4619,6421951831.16073,1523586368.58525,1534380570.3255,22544631831.523,626585634.701079,1659860092.88084,32527165270.9362,160832682.563627,1026375908.26125,5247195.07661562,23920656.2335691,1152463427.56516,25563820140.7269,4364535165.04875,0.0,7222033561.53959,0.0,0.0,3092842180.64677,8982421838.7536,3711830870.80676,1227214508.5096,4679210266.02797,243500129.938813,5925171420.90459,0.0,866031793.832471,0.0,2836724062.25879,11887863013.81402,95197067.7434795,23562943.6510522,222090324.284331,213017994.552781,0.0,5652531537.22196,2580078654.32897,130197905.528184,31343603.9578382,2464273776.55873,5324936098.59826,9470011189.48365,722525085.621028,21454915037.2586,1199333135.77777,1033302411.96678,896018.447045304
MACHINE_CLEARS.COUNT,4508384.50761515,792040.77213887,9625653.31223109,1473906.49400327,1352087.1338318,2665683.67206233,2338211.67862114,2151823.35369582,721309.535523245,5505408.14207459,597181.610919429,1606192.05030798,8511700.11958739,1829344.97789965,1811639.99554922,4592935.19289079,1648103.91276395,5226390.92714327,4004500.72997583,516546.807354215,4195914.16944489,774234.722793559,8011863.0159433,2105273.51645832,3110443.40955417,1715589.12663187,2123229.11022786,7671604.1421707,7636208.01913149,2490176.87991652,542767.143842635,2068118.02511389,1273683.76597342,17142716.1846733,3126586.39583019,1256233.47118102,13016651.41149139,2320780.50536702,8419651.798873182,19841714.8631265,9354557.4255604,16012078.2899913,1484060.35919093,2164656.05528533,10950476.8088973,5221250.38865203,2286430.44169949,3162629.67768924,9322151.17502278,5473732.70096655,3367008.26692137,4319851.26715842,4875314.25242197,1652179.8210452,4965301.05426358,2699789.51500312
MACHINE_CLEARS.MEMORY_ORDERING,520826.978425017,703106.221109955,2341241.48884719,1155538.63765599,16314.6817115373,1325461.9613749,1023090.9410959,1156461.15237584,540644.620006507,344527.16342133,187929.08738177,1183605.92621758,346857.785974534,364991.720747761,120051.014154195,2600129.09523903,198497.610455162,4874372.40665383,3892731.21923716,352674.319107379,4102376.10006983,458056.217566611,806934.82727705,1124774.44386725,1764838.49252479,1324428.6181041,1243348.24079256,5303403.76736367,4075733.05571106,1929731.71879503,,802346.380551913,,13846242.6005809,2452804.98800557,630530.259589515,12121228.21438467,2010095.54396676,5201231.834520241,3394538.20286708,8895601.36982647,9940614.30089699,551105.119971592,1944415.35205236,6195498.79458544,3583073.89149803,,,8217265.2911527,797201.066682779,1689815.25026071,2682560.18184125,2202525.44809267,803780.780688603,4277252.65526449,1539147.58504486
MACHINE_CLEARS.SMC,3801933.90529982,15.2769680149586,1852076.12541449,162343.716647777,1254651.27808974,1178308.01568322,1023346.76877827,721039.370370176,86488.3369137754,4912363.17002352,136657.181612111,255474.074944801,8091448.90793114,1070990.99733617,1602656.72044774,873749.776764709,1384012.21565398,136353.071324918,9137.89066606495,58936.9378264176,6027.33948636056,179668.669784741,5762678.26770233,12619.8241032352,659064.772617504,27573.6444997373,57488.4071451626,828619.25681767,286644.200335598,466.035118421067,,597260.989173798,,8507.21403891769,54744.5254690057,278260.005815474,47121.10748462635,1599.5651683854,1945649.869997916,923197.012000041,236880.948223093,98731.2304950869,0.0,6.28979406015533,81882.6773203497,108223.48352821,,,84448.3154719958,8841315.85013817,2398673.63303118,43466.2355959204,1839851.6904301,127850.646347809,113717.905170139,749906.90000309
MEM_INST_RETIRED.ALL_LOADS,27926124283.0735,58274136318.1513,23437881948.3591,47471629702.4667,6645929837.13189,16012247571.5234,32042538008.0965,30826631530.966,51376497580.5581,25402496603.4456,41843684253.5039,31861218173.7548,23780464050.8991,41923310326.0498,6079831249.22939,36583625683.8318,8542168977.80304,48192101391.295,64178481344.6189,69051561861.6061,28576035602.6339,58876538184.469,10624402070.0435,1864635127.6563,11526383007.127,3541799371.38866,5743965507.336,22200041055.9121,14680717138.4374,14533623842.8015,,10772117912.4898,,37533871003.5106,7756470697.50698,9231110691.68886,62969972170.159,53991638502.5202,37529960351.06757,14081884124.4839,86084359095.6336,29399676063.6602,24937968720.7333,73492942033.2677,16185738371.6961,18126327187.5604,,,22296290103.7474,33064115465.9369,28855297208.0091,8453737425.15353,31496401172.3967,13765518195.8771,16322611527.2887,20460058943.7093
MEM_INST_RETIRED.ALL_STORES,7094808986.54261,32921430164.1885,10304664253.5049,17360131053.2851,3603467079.35402,8571947451.88138,10981168673.1423,6681600268.28075,12032497490.797,1242595247.86666,5788143637.51539,13864482445.1865,4277911822.61781,8864813562.8628,1465877035.69873,5758906661.67018,1259120258.50841,28658221446.1833,22555376739.5516,18815363563.9617,8336912432.2456,13816967802.1673,3878233622.45247,1088489672.07134,5059711778.67264,2101751888.68282,3058595405.36122,12099643508.4515,8481391893.58582,5655864149.50559,,1933077322.16197,,20608604175.8391,4947421949.91564,3556586193.78587,26555444620.81727,26901535121.9862,15706463718.94782,8024678631.64393,21338607925.9746,16683093829.9306,3385853417.70953,36523568620.7194,6752014703.2116,8585575368.56436,,,10412087333.8185,6603354937.12156,4201301647.44742,5149605804.29826,12780623378.231,7940849243.97005,6542309964.24256,9808192466.72904
MEM_INST_RETIRED.LOCK_LOADS,265941.520688998,329737.306978322,15113346.97929,886836.169798991,212608.856296243,597044.244747627,1289622.00378475,545866.507104493,361948.866917695,1778066.12317152,1164893.16100838,218566.110134765,294984.788513763,547112.646653813,837757.056182772,6425544.01121939,416974.611899606,642466.809214231,151426.101261889,385870.840537173,786250.962209324,386175.898122116,794852.919381693,21284147.1278846,40940511.2585376,5289615.45540867,32476738.144471,59553651.2573458,112032326.871776,8871791.80817096,,15667994.6154608,,98046494.8300213,16234485.9287824,15704151.1205405,12873743.61112728,882658.878615236,13289015.35532995,69575366.9879537,3594169.22461883,139265163.674742,25281280.3690098,1052454.10039697,87082930.0525902,37825236.7186003,,,12771673.1928066,4268793.75712027,1962177.95403655,84641308.3104399,2802213.19234766,34149274.2016597,69094317.03798,147164736.558117
MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,627.365933995977,1155.4029657554,17079.2950641569,2862.30701863447,1010.42148115468,803.021370816737,1393.30334484828,3770.842345343,1147.05908116222,1063.00509404829,1004.74975528688,1094.29062056748,578.307160674124,941.013932005117,541.903215737383,3758.05731011859,1235.98692143491,1320.46756429556,1057.98715551864,1169.75778184492,1759.82922521739,875.971667088971,915.111093689534,223196.773193061,687970.914660584,36747.5865604618,261981.049866227,660749.910106655,2603127.88279969,399538.40449911,,448707.270358642,,567720.003268591,234815.215521158,31816.6019932544,488628.5656221972,404517.840101842,107932.2101429205,260673.983037387,3519.63732097997,1164189.9041019501,99526.4223947601,6114737.56978283,1371783.91769091,482658.956288113,,,193841.816048713,3551.14561854855,49463.5097916441,375778.68950942,19920.4757012206,1856395.31599708,926449.395036633,660327.473451235
MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,49241.9649503655,41386.908791563,520953.369201215,65437.4047610506,36064.8511945776,49758.8353759304,56380.6284050263,68963.0756466947,44029.3681248077,44999.1217188812,36416.6346847199,21512.5112579482,37507.5812308169,42735.6230351218,18829.0414773091,126979.73524019,43173.0290596419,47747.7091444388,58013.5812577849,38835.7017926191,47030.1571396181,36485.7222603337,37165.1517022609,4327231.72253463,26382232.2480337,1062334.2035128,8114477.72619743,13082229.4194107,54746849.0947019,3221105.32810583,,15718081.8756515,,19325854.9231776,6453181.83931459,1305568.19375478,4047598.68757524,29956462.7503444,7056826.091681043,7274845.14582958,25569.9193984082,27644419.7518845,315841.330333846,6149023.3353504,27840713.0754807,12806189.3837767,,,9222168.48733041,88973.2465702105,1009215.93743217,12251156.2843754,6224017.52214718,8244071.48293705,19665648.1193479,23672798.7187409
MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,325.834437229373,302.87394605509,2936.92778521883,1160.26720241782,292.532430988855,206.004261729053,443.167853061699,485.39624088492,459.215854299391,466.27243761737,447.683531872229,601.063928304705,147.519779561285,816.700951722632,98.2742766666226,488.834881177227,419.647117040398,436.325732804339,336.407841635966,454.694457706245,640.772710897423,348.405447298218,393.9368718953,51346.1092803633,560115.596519824,2655.32147602089,340974.570304807,182821.241690253,694437.354964389,30748.4210329204,,1009052.59136186,,1025871.66940036,49637.2229382393,20669.6926275354,15625.02940414162,3130.06469090627,19743.79424491461,25597.8873631551,24.2674440071746,36968.7526633198,4939.35298925708,2440.84928152415,107892.352294164,87421.0411823137,,,64276.3332515255,186.28960621894,3507.80262115665,27751.5482075722,1222.15475570333,114541.929302405,60290.1576549214,74188.510192484
MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM,89788229.6212887,1080.63809826517,221754931.395574,25093701.0053874,4418343.5738395,364343317.942279,115371486.302979,144034366.268638,3323830.10112432,88348511.422956,115658547.614561,45783744.1725229,85749479.8729737,504189315.617115,230543618.423966,132335724.180224,142584073.222827,90997210.8527855,27116.0016380308,2052250.36920367,3580684.1003238,7100347.21499404,300719935.62418,1966191.47382749,75515158.4017281,,24085156.3861049,115649333.691123,44437413.7986118,132053942.422606,,79905388.591384,,163086328.913841,18910636.4642477,15610797.6854429,8954840.837282198,1053024.67651454,10453850.6755619,19670211.7742384,3284790.37919796,30691295.3747126,2814.99047186891,544828.789369413,7746847.52390297,36543682.196049,,,15292027.6572136,206748427.74639,147621592.510945,41536065.8144557,115197250.34432,26453705.4249483,114642598.834169,95346455.6740807
MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM,103548.337313148,616.773717311356,85101.2863284941,118420.115337659,54923.2323172472,119737.314880947,128024.382332026,103859.993034705,25466.0896287305,120039.326702948,57617.8693281035,21892.5299582698,111167.529043972,80145.0517891214,82975.7042206059,87525.561104289,61592.0449554816,24101.6782629487,8641.63176601587,15034.51945981,19641.4464774165,30512.5767210101,143711.902139152,1522541.97551745,2956879.452,,1017620.63243296,1263076.0034471,1629628.81357808,132431246.867131,,782458.464179928,,1693319.5793275,556252.393569011,14695510.8474781,13693746.89132377,36845.4912501544,5801506.21666049,26988927.3849645,3287110.51861445,58671362.8207975,4907.64376605071,598183.086757237,8771148.11071584,2312099.28308263,,,246533.819969088,347595.174106713,51810.6543349581,46083838.1550389,96617450.6559829,8127919.69698944,1115507.76603464,15912.2550251997
MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM_LOAD_RETIRED.FB_HIT,978276070.288513,1777189.48634631,1065645853.67904,384334316.916313,201108643.019525,626845090.388829,1119636932.38489,392890955.762221,324957880.82266,2945719686.99928,1224686320.24146,346521131.756723,1486743167.32304,1627469756.12064,662833356.566861,5547681459.37933,507567916.431378,613829260.267307,3977941564.88401,870680486.00715,361719181.683249,8665680860.11132,1051771904.4262,36907552.7732002,820621649.883652,76480251.0377421,242667907.321228,538618898.510417,466012317.482954,897839777.945698,,790111008.151011,,778267736.951261,187590085.288568,424847090.144248,556682154.332404,2745214840.51723,325388749.5451733,439810000.297498,11486437809.0341,839518211.272206,396406375.084504,1697786212.10276,415797055.272675,423369254.120328,,,655811203.012714,1384926346.03595,526139329.876967,325532009.110422,217714929.482313,378035914.141506,569536603.021141,274075655.139416
MEM_LOAD_RETIRED.L1_HIT,26298181785.055,58408454664.5557,20803845114.7375,46827631350.6823,6401287226.50425,14400615410.6853,29219926442.2496,29497086722.5134,50230313239.0834,21799251592.1389,39476518179.0771,30836032585.8821,21793324299.4798,33020328298.6033,4788128005.40982,27938954612.6773,7591746496.21624,46910135041.4081,56799031885.0848,67975331079.6606,27906178096.9481,47306468215.9451,8116443121.28393,1787792592.81997,11355612396.2407,3419726692.05421,4848314363.1124,21147688172.224,13669875506.0065,13668622625.1879,,9790433970.87551,,35918808056.5553,7246048387.92471,8605192948.93186,60859331702.51681,46535187788.464,36882027354.71322,12553816452.2924,54242081152.53,26574101074.4738,20441197010.3936,67948299514.402,15152962898.7048,17071203272.3611,,,19607420471.4675,28060888970.2963,31560079675.0693,7670991980.43903,29788107299.8403,12646457006.7408,14246347706.2883,20086022724.1226
MEM_LOAD_RETIRED.L1_MISS,739608765.914181,2161790.84326606,1132374047.44156,425663758.774839,31152387.6864626,1058938612.9301,1133123613.70655,988425478.729264,514843203.997967,721917259.573762,1035255900.08316,664394968.375508,511475025.999015,7168581678.84451,618365082.333445,2738692342.05922,472086094.632189,895992786.351837,3452273114.89256,183745170.559632,351793452.212721,2895620260.77419,1355891762.32946,59670268.8493254,641952404.454698,74129159.1400399,196686403.611795,707732558.702635,583072846.490193,404641035.482805,,474687564.764993,,927714598.330509,174377159.854224,167189289.138611,449982890.5029169,5097318813.76347,246368205.3069284,1119615812.04601,21149136858.1363,1984266290.04277,3529831471.51666,3389683414.30511,489787929.689241,649293718.810192,,,629532376.464868,2852316935.69134,2204182139.1088,507888729.410146,727289865.920328,428618311.06703,670596335.805351,307867941.051507
